"","X","huc12","states","name","areasqkm","areaacres"
"63157","63157","010200050403","ME","Hoyt Brook",49.7,12281.88
"63158","63158","010200050404","ME","Hemlock Stream",54.49,13465.31
"63159","63159","010200050405","ME","Upper Sunkhaze Stream",109.87,27148.92
"63160","63160","010200050502","ME","Lower Birch Stream",73.14,18072.05
"63161","63161","010200050503","ME","West Branch Dead Stream",98.77,24407.17
"63198","63198","010200050704","ME","Upper Black Stream",67.74,16737.78
"63220","63220","010200050508","ME","Lower Dead Stream",44.54,11005.59
"63228","63228","010200050504","ME","Upper Dead Stream",111.23,27486.48
"63229","63229","010200050505","ME","Little Pushaw Pond-Bear Brook",100.57,24850.24
"63230","63230","010200050506","ME","Upper Pushaw Stream",83.8,20706.98
"63231","63231","010200050507","ME","Pushaw Lake",94.59,23374.59
"63232","63232","010200050509","ME","Lower Pushaw Stream",72.8,17990.06
"63235","63235","010200050510","ME","Stillwater River",33.89,8374.71
"63236","63236","010200050601","ME","Great Works Stream",115.43,28522.22
"63237","63237","010200050602","ME","Chemo Pond-Blackman Stream",123.25,30456.05
"63238","63238","010200050603","ME","Marsh Island-Penobscot River",89.72,22170.09
"63239","63239","010200050701","ME","French Stream",68.59,16949.29
"63240","63240","010200050702","ME","Crooked Brook",48.43,11967.67
"63241","63241","010200050703","ME","Upper Kenduskeag Stream",103.19,25497.81
"63242","63242","010200050705","ME","Lower Black Stream ",50.36,12443.92
"63243","63243","010200050706","ME","Middle Kenduskeag Stream",115.4,28515.63
"63244","63244","010200050707","ME","Lower Kenduskeag Stream",112.22,27730.74
"63268","63268","010200050903","ME","Middle Marsh Stream",67.37,16647.13
"63269","63269","010200050904","ME","Lower Marsh Stream",79.88,19737.77
"63351","63351","010200050801","ME","Upper Souadabscook Stream",87.21,21548.84
"63352","63352","010200050802","ME","Tracy Brook",56.8,14036.22
"63353","63353","010200050803","ME","West Branch Souadabscook Stream",72.44,17899.45
"63354","63354","010200050805","ME","Lower Souadabscook Stream",73.48,18157
"63355","63355","010200050901","ME","Upper Marsh Stream",95.5,23597.7
"63356","63356","010200050902","ME","North Branch Marsh Stream",112.59,27820.75
"63357","63357","010200050905","ME","Halfmoon Pond-Colson Stream",54.2,13391.98
"63358","63358","010200051001","ME","Eaton Brook",47.76,11801.29
"63359","63359","010200051002","ME","Sedgeunkedunk Stream",52.48,12966.99
"63360","63360","010200051003","ME","Felts Brook-Penobscot River",96.58,23864.21
"63361","63361","010200051004","ME","Long Pond",89.36,22081.03
"63362","63362","010200051005","ME","Toddy Pond",65.25,16122.58
"63363","63363","010200051006","ME","Alamoosook Lake",90.05,22251.98
"63453","63453","010200051007","ME","Cove Brook-Penobscot River",141.58,34986.28
"63455","63455","010200051008","ME","Orland River",54.59,13490.5
"63456","63456","010300010201","ME","Bog Brook",51.79,12797.66
"63457","63457","010300010205","ME","Barret Brook",56,13837.03
"63458","63458","010300010206","ME","Number Five Bog-Moose River",145.36,35918.6
"63459","63459","010300010301","ME","Attean Pond",71.74,17728.46
"63460","63460","010300010305","ME","Upper Churchill Stream",54.46,13456.34
"63461","63461","010300010307","ME","Parlin Pond",45.46,11232.59
"63462","63462","010300010308","ME","Parlin Stream",103.79,25647.05
"63463","63463","010300010309","ME","Long Pond",98.24,24275.55
"63464","63464","010300010310","ME","Stony Brook-Moose River",63.2,15617.72
"63465","63465","010300010401","ME","South Branch Brassua Stream",64.18,15858.48
"63466","63466","010300010402","ME","North Branch Brassua Stream",43.78,10817.48
"63529","63529","010300010503","ME","Tomhegan Stream",61.51,15199
"63530","63530","010300010403","ME","Misery Stream",78.53,19405.63
"63531","63531","010300010501","ME","Carry Brook",38.19,9436.44
"63532","63532","010300010502","ME","Socatean Stream",80.61,19918.85
"63533","63533","010300010507","ME","Roach River",86.5,21375.7
"63611","63611","010300010604","ME","Chase Stream",49.9,12330.64
"63612","63612","010300010606","ME","Big Sandy Stream",37.17,9184.9
"63613","63613","010300010608","ME","Black Brook",53.6,13245.83
"63693","63693","010300020103","ME","Gold Brook-North Branch Dead River",58.25,14394.25
"63694","63694","010300020105","ME","Jim Pond Brook",60.22,14881.37
"63695","63695","010300020106","ME","North Branch Dead River",102.24,25265.06
"63696","63696","010300020201","ME","Redington Stream",39.09,9659.49
"63698","63698","010300020203","ME","Nash Stream",87.82,21701.94
"63699","63699","010300020401","ME","Baker Stream",59.3,14653.5
"65625","65625","020200030101","NY,VT","West Branch Black Creek",79.67,19687.75
"65628","65628","020200030204","NY,VT","Camden Creek",46.13,11400.1
"65629","65629","020200030205","NY,VT","Green River-Batten Kill",148.17,36613.39
"67926","67926","020200060606","MA,NY","Stony Kill",110.88,27399.12
"80291","80291","011000050604","CT,NY","Great Brook-Housatonic River",103.76,25638.44
"80292","80292","011000050503","CT,NY","Outlet Webatuck Creek",78.66,19436.18
"80293","80293","011000050801","CT,NY","Headwaters Still River",102.48,25323.91
"80294","80294","011000010502","CT,RI","Quaduck Brook",50.54,12488.67
"802941","80294","011000010502","CT,RI","Quaduck Brook",50.54,12488.67
"80295","80295","011000010601","CT,RI","Upper Pachaug River",98.84,24422.95
"802951","80295","011000010601","CT,RI","Upper Pachaug River",98.84,24422.95
"80296","80296","010300032306","ME","Woodbury Pond",40.12,9914.4
"80297","80297","010300032403","ME","Webber Pond-Sevenmile Brook",44.37,10965.01
"80298","80298","010300032407","ME","Togus Stream",57.95,14320.69
"80299","80299","010300032408","ME","Eastern River",129.32,31954.49
"80329","80329","011000050201","MA,NY","Williams River",114.39,28266.06
"80330","80330","011000050202","MA,NY","Green River",137.84,34061.09
"80347","80347","011000050101","MA","West Branch Housatonic River",156.46,38661.11
"80348","80348","011000050104","MA","Sackett Brook-Housatonic River",106,26192.33
"80349","80349","010600010103","ME","Bear River",48.61,12011.68
"80410","80410","010600010107","ME","Panther Run",79.36,19610.07
"80411","80411","010600010104","ME","Willett Brook",106.51,26319.59
"80412","80412","010600010105","ME","Brandy Pond",155.77,38491.09
"80413","80413","010600010108","ME","Muddy River",25.85,6386.81
"80414","80414","010600010109","ME","Peabody Pond-Northwest River",63.24,15627.57
"80415","80415","010600010110","ME","Sebago Lake",269.68,66638.91
"80416","80416","010600010202","ME","Crystal Lake-Collyer Brook",48.97,12101.87
"80417","80417","010600010203","ME","East Branch Chandler Brook",71.32,17622.63
"80418","80418","010600010204","ME","Chandler Brook",65.42,16166.22
"80419","80419","010600010205","ME","Cousins River",51.58,12746.74
"80420","80420","010600010301","ME","Little Sebago Lake-Pleasant River",127.23,31439
"80421","80421","010600010302","ME","Little River",127.2,31431.58
"80422","80422","010600010303","ME","East Branch Piscataqua River",50.9,12577.9
"80423","80423","010100020105","ME","Woodman Brook-Eagle Lake",152.62,37714.37
"80424","80424","010100020204","ME","Churchill Lake",126.51,31262.4
"80425","80425","010100030305","ME","Daigle Brook",40.75,10069.31
"80477","80477","010600010402","ME","Fore River",64.37,15906.52
"80478","80478","010600010305","ME","Piscataqua River",54.62,13497.81
"80479","80479","010600010401","ME","Stroudwater River",71.53,17675.86
"80480","80480","010600010501","ME","Spurwink River",24.93,6159.45
"80481","80481","010600010503","ME","Nonesuch River",65.53,16191.62
"80500","80500","010600010504","ME","Mill Brook",17.07,4217.71
"80531","80531","010600010505","ME","Scarborough River",71.17,17587.02
"80532","80532","010600010601","ME","New Meadows River",70.12,17328.04
"80533","80533","010600010603","ME","Harraseeket River",48.67,12026.62
"80537","80537","011000070102","CT,RI","Lower Wood River",74.09,18308.97
"805371","80537","011000070102","CT,RI","Lower Wood River",74.09,18308.97
"80543","80543","011000070301","CT,RI","Ashaway River",72.16,17831.83
"805431","80543","011000070301","CT,RI","Ashaway River",72.16,17831.83
"80634","80634","010900030102","MA","Tatnuck Brook-Blackstone River",100.4,24810.01
"80635","80635","010900030105","MA","Singletary Brook-Blackstone River",103.09,25473.5
"80647","80647","010300030103","ME","Pleasant Pond Stream",46.5,11490.86
"80648","80648","010300020405","ME","Little Spencer Stream",90.4,22339.27
"80649","80649","010300020406","ME","Spencer Stream",93.49,23101.29
"80650","80650","010300030102","ME","Pierce Pond Stream",75.63,18687.59
"80651","80651","010300030301","ME","Jackson Brook-Kennebec River",64.75,16000.4
"80652","80652","010300030302","ME","Fall Brook",83.54,20642.72
"80653","80653","010300030402","ME","Upper Carrabassett River",127.27,31449.03
"80654","80654","010300030602","ME","Middle Carrabassett River",80.2,19818.91
"80655","80655","010300030802","ME","Embden Pond",60.46,14939.08
"80710","80710","010900040201","MA","Winnetuxet River-Taunton River",127.84,31590.39
"80711","80711","010900030207","MA,RI","Abbott Run",74.12,18314.21
"807111","80711","010900030207","MA,RI","Abbott Run",74.12,18314.21
"80712","80712","010900040203","MA","Nemasket River",54.3,13418.33
"80713","80713","010900040103","MA","Town River",157.19,38841.83
"80719","80719","010900040204","MA","Cotley River-Taunton River",155.89,38521.84
"80720","80720","010900040302","MA","Threemile River",107.91,26665.64
"80721","80721","010900040801","MA","Mill River",116.72,28841.83
"80722","80722","010900030205","MA,RI","Mill River",88.97,21986.05
"807221","80722","010900030205","MA,RI","Mill River",88.97,21986.05
"80723","80723","010900030206","MA,RI","Emerson Brook-Blackstone River",88.74,21927.03
"807231","80723","010900030206","MA,RI","Emerson Brook-Blackstone River",88.74,21927.03
"80730","80730","010700050101","MA","Headwaters Sudbury River",90.35,22325.35
"80731","80731","010700050202","MA","North Brook-Assabet River",129.21,31927.23
"80732","80732","010700050203","MA","Fort Pond Brook",121.1,29924
"80736","80736","010802050506","CT","Reservoir Brook-Connecticut River",78.56,19413.46
"80778","80778","010900040502","RI","Woonasquatucket River",132.49,32739.04
"80782","80782","010900030203","RI","Chepachet River",55.41,13691.46
"80783","80783","010900040501","RI","Moshassuck River",59.72,14757.43
"80784","80784","010900040601","RI","Big River",73.4,18137.49
"80788","80788","011000010602","CT","Lower Pachaug River",64.57,15955.28
"80790","80790","011000010402","CT","Mashamoquet Brook",87.87,21712.44
"80791","80791","011000010702","CT","Mill Brook",46.09,11388.61
"80792","80792","010900040604","RI","Moswansicut Pond-Huntinghouse Brook",57.43,14191.19
"80793","80793","010900040606","RI","Scituate Reservoir",100.31,24786.53
"80794","80794","010900040901","RI","Seekonk River-Providence River",85.76,21192.04
"80795","80795","010900040904","RI","Hunt River",64.08,15833.71
"80796","80796","010900040907","RI","Upper East Passage",75.08,18552.65
"80798","80798","010802050302","CT","North Branch Park River",74.62,18437.76
"80799","80799","010700050204","MA","Elizabeth Brook-Assabet River",106.79,26389.33
"80800","80800","010700050206","MA","Mill Brook-Concord River",84.99,21000.62
"80801","80801","010802050202","CT","Broad Brook",40.87,10099.11
"80802","80802","010802050203","CT","Lower Scantic River",127.16,31422.14
"80803","80803","010802050401","CT","Upper Hockanum River",84.04,20765.93
"80804","80804","010802050402","CT","Lower Hockanum River",115.67,28583.64
"80806","80806","010802050501","CT","Podunk River",52.6,12997.85
"80807","80807","010802050504","CT","Roaring Brook",67.23,16614.04
"80808","80808","010802050505","CT","Goff Brook-Connecticut River",89.13,22025.12
"80816","80816","011000020101","CT","Edson Brook",45.61,11270.95
"80817","80817","011000020104","CT","Roaring Brook",57.01,14088.03
"80818","80818","011000020105","CT","Skungamaug River",79.59,19667.84
"80820","80820","011000020107","CT","Tenmile River",43.98,10867.09
"80821","80821","011000020108","CT","Nelson Brook-Willimantic River",146.34,36160.31
"80822","80822","011000020202","CT","Still River",41.49,10252.02
"80830","80830","011000070202","RI","Usquepaug River",94.43,23333.15
"80831","80831","011000020303","CT","Beaver Brook-Shetucket River",157.6,38944.89
"80832","80832","011000020205","CT","Mount Hope River",94.84,23435.18
"80833","80833","011000070203","RI","Beaver River",31.97,7901.06
"80834","80834","011000020206","CT","Sawmill Brook-Natchaug River",110.99,27426.2
"80835","80835","011000030103","CT","Pease Brook-Yantic River",130.94,32356.73
"80836","80836","011000030202","CT","Stony Brook",57.09,14107.25
"80837","80837","011000030203","CT","Thames River-Frontal New London Harbor",148.29,36642.46
"80838","80838","011000030302","CT","Poquonock River-Frontal Fishers Island Sound",42.86,10590.9
"80839","80839","010300010203","ME","Holeb Pond",59.29,14651.85
"80840","80840","010300010306","ME","Churchill Stream",95.09,23496.61
"80841","80841","010300010404","ME","Brassua Lake-Moose River",172.66,42664.6
"80842","80842","010802050804","CT","Moodus River",45.61,11270.87
"80843","80843","010802050702","CT","Mill Creek-Connecticut River",133.41,32967.34
"80845","80845","010802050803","CT","Pine Brook",40.33,9966.48
"80846","80846","010802050901","CT","Deep River-Connecticut River",147.63,36480.15
"80847","80847","010802070103","CT","Still River",46.36,11455.27
"80848","80848","010802070402","CT","Cherry Brook-Farmington River",67.15,16593.49
"80849","80849","010802070405","CT","Roaring Brook-Farmington River",96.35,23808.2
"80850","80850","010802050102","CT,MA","Pecousic Brook-Connecticut River",95.45,23585.17
"808501","80850","010802050102","CT,MA","Pecousic Brook-Connecticut River",95.45,23585.17
"80860","80860","011000030102","CT","Susquetonscut Brook",39.77,9826.29
"80861","80861","011000020302","CT","Little River",112.1,27699.73
"80862","80862","010300010504","ME","Spencer Pond",56.98,14079.67
"80863","80863","010300010506","ME","First Roach Pond",118.21,29209.71
"80884","80884","010802070301","CT,MA","Hubbard River",54.11,13371.55
"808841","80884","010802070301","CT,MA","Hubbard River",54.11,13371.55
"80885","80885","010802060304","CT,MA","Great Brook",63.21,15620.35
"808851","80885","010802060304","CT,MA","Great Brook",63.21,15620.35
"80886","80886","010802070102","CT,MA","Sandy Brook",96.82,23924.12
"808861","80886","010802070102","CT,MA","Sandy Brook",96.82,23924.12
"80887","80887","010802070204","CT,MA","Lower West Branch Farmington River",152.24,37618.73
"808871","80887","010802070204","CT,MA","Lower West Branch Farmington River",152.24,37618.73
"80888","80888","010802070502","CT,MA","Salmon Brook",118.96,29394.94
"808881","80888","010802070502","CT,MA","Salmon Brook",118.96,29394.94
"80889","80889","010802030202","MA","Cold River",81.98,20257.43
"80891","80891","010802030501","MA","South River",68.24,16862.72
"80892","80892","010802030502","MA","Bear River-Deerfield River",129.2,31926.46
"80906","80906","011000030306","CT","Pattagansett River-Frontal Long Island Sound",75.87,18748.84
"80907","80907","011000040102","CT","Tenmile River",52.48,12967.3
"80908","80908","011000040105","CT","Outlet Quinnipiac River",126.01,31137.29
"80911","80911","010300010508","ME","Lily Bay Brook",34.72,8580.16
"80931","80931","011000040203","CT","East River-Frontal Guilford Harbor",80.35,19855.03
"80933","80933","010300010607","ME","Moxie Stream",152.01,37562.49
"80941","80941","011000040204","CT","West River-Frontal Guilford Harbor",47.03,11621.64
"80942","80942","011000040205","CT","Branford River",63.08,15586.73
"80943","80943","011000040208","CT","Indian River-Frontal Long Island Sound",102.37,25295.87
"80944","80944","011000040302","CT","West River",89.34,22077.01
"80945","80945","011000040303","CT","Milford Harbor-Frontal Long Island Sound",85.87,21220.14
"80946","80946","011000050304","CT","Hollenbeck River",111.11,27456.23
"80947","80947","011000050603","CT","West Aspetuck River",65.99,16305.91
"80948","80948","011000050702","CT","Bantam River",141.84,35048.2
"80949","80949","010300010509","ME","South Brook",30.71,7588.35
"80950","80950","010300010510","ME","Moosehead Lake",856.59,211666.76
"80951","80951","010300010603","ME","Indian Pond",130.22,32178.25
"80952","80952","010300020301","ME","Stratton Brook",85.58,21147.79
"80953","80953","010300020404","ME","Fish Pond",70.74,17479.19
"80963","80963","010802040106","MA","Quabbin Reservoir-Swift River",150.94,37298.81
"80964","80964","010802040103","MA","East Branch Fever Brook",22.65,5596.27
"80965","80965","010802040104","MA","Quabbin Reservoir-East Branch Swift River",194.64,48096.08
"80967","80967","010802040105","MA","Jabish Brook",50.07,12371.41
"80971","80971","010802040201","MA","West Branch Ware River",43.35,10710.91
"80974","80974","010802040203","MA","Burnshirt River",80.54,19901.18
"80975","80975","010802040204","MA","Prince River",36.33,8976.34
"80983","80983","010300031301","ME","Getchell Brook-Kennebec River",66.31,16386.28
"80984","80984","010300031403","ME","Wesserunsett Lake",46.51,11493.29
"80985","80985","010300031404","ME","Cold Brook",125.02,30893.43
"80986","80986","010300031501","ME","Eaton Ridge-Kennebec River",50.41,12455.89
"80987","80987","010300031505","ME","Carrabassett Stream",58.74,14514.84
"81000","81000","011000050902","CT","Weekeepeemee River",70.11,17324.38
"81001","81001","011000050802","CT","Limekiln Brook-Still River",82.26,20327.24
"81002","81002","011000051001","CT","Pootatuck River",67.66,16719.8
"81003","81003","011000051002","CT","Eightmile Brook",45.18,11163.44
"81004","81004","011000051101","CT","West Branch Naugatuck River",87.99,21743.26
"81005","81005","011000051104","CT","Branch Brook",58.66,14495.37
"81006","81006","011000051105","CT","Northfield Brook-Naugatuck River",116.12,28692.7
"81007","81007","011000051202","CT","Steele Brook",44.14,10906.28
"81008","81008","011000051203","CT","Mad River",67.17,16596.84
"81009","81009","010300030803","ME","Mill Stream",42.58,10520.73
"81010","81010","010300031003","ME","Temple Stream",86.29,21322.45
"81028","81028","010802040206","MA","Muddy Brook",51.72,12779.52
"81029","81029","010802040207","MA","Danforth Brook-Ware River",115.95,28651.83
"81030","81030","010802040401","MA","Headwaters Chicopee River",48.76,12048.33
"81031","81031","010802040402","MA","Outlet Chicopee River",150.23,37122.52
"81033","81033","010802050101","MA","Mill River",87.34,21582.04
"81034","81034","010802060101","MA","Mill Brook-Westfield River",155.12,38331.63
"81035","81035","010802060105","MA","Little River-Westfield River",156.51,38674.74
"81036","81036","010802060202","MA","Lower West Branch Westfield River",108.7,26859.11
"81037","81037","010802060302","MA","Cobble Mountain Reservoir",117.89,29131.5
"81041","81041","010802060303","MA","Little River",102.86,25416.19
"81052","81052","010300032004","ME","Sandy Stream",87.83,21703.67
"81053","81053","010300032104","ME","China Lake",87.39,21593.85
"81054","81054","010300032106","ME","Lower Sebasticook River",142.29,35160.42
"81055","81055","010300032201","ME","East Pond-North Pond",75.79,18727.66
"81056","81056","010300032203","ME","Long Pond",112.72,27853.07
"81057","81057","010300032204","ME","Messalonskee Lake",137.09,33875.51
"81058","81058","010300032301","ME","Maranacook Lake",83.3,20582.83
"81059","81059","010300032302","ME","Wilson Pond",42.44,10486.93
"81060","81060","010300032303","ME","Annabessacook Lake",97.43,24074.85
"81061","81061","010300032304","ME","Jock Stream",44.05,10885.69
"81063","81063","011000051301","CT","Farmill River",67.44,16665.65
"81064","81064","011000051205","CT","Long Meadow Pond Brook-Naugatuck River",73.82,18242.33
"81065","81065","010300032305","ME","Cobbosseecontee Lake",69.75,17234.44
"81066","81066","011000051206","CT","Little River",40.13,9917.49
"81067","81067","011000060102","CT","Headwaters Saugatuck River",115.25,28478.96
"81068","81068","011000060103","CT","Outlet Saugatuck River-Frontal Long Island Sound",64.02,15818.48
"81069","81069","011000060202","CT","Norwalk River-Frontal Norwalk Harbor",106.71,26367.63
"81070","81070","011000060301","CT","Pequonnock River-Frontal Long Island Sound",75.58,18676.9
"81071","81071","011000060303","CT","Rooster River-Frontal Long Island Sound",131.77,32562.09
"81072","81072","011000010103","CT,MA","McKinstry Brook-Quinebaug River",107.16,26479.43
"810721","81072","011000010103","CT,MA","McKinstry Brook-Quinebaug River",107.16,26479.43
"81073","81073","011000010105","CT,MA","Shunway Brook-Quinebaug River",63.37,15659.41
"810731","81073","011000010105","CT,MA","Shunway Brook-Quinebaug River",63.37,15659.41
"81074","81074","010300031101","ME","Wilson Stream-Wilson Pond",70,17296.14
"81075","81075","010300031203","ME","Bog Stream",32.32,7985.87
"81076","81076","010300031603","ME","Ferguson Stream",53.38,13191.4
"81077","81077","010300031606","ME","Great Moose Lake",96.73,23901.31
"81078","81078","010300031701","ME","Indian Stream",104.43,25804.23
"81079","81079","010300031702","ME","Upper Sebasticook River",127.2,31432.86
"81080","81080","010300031801","ME","Lake Wassookeag",30.39,7508.57
"81081","81081","010300031802","ME","Corundel Lake",57.84,14293.35
"81082","81082","010300031803","ME","Alder Stream",37.6,9289.92
"81083","81083","010300031804","ME","Mulligan Stream",54.07,13361.5
"81118","81118","010802070203","MA","Clam River",81.34,20098.48
"81119","81119","010802030105","MA,VT","Sherman Dam-Deerfield River",154.55,38189.06
"811191","81119","010802030105","MA,VT","Sherman Dam-Deerfield River",154.55,38189.06
"81120","81120","010802030201","MA,VT","Pelham Brook-Deerfield River",113.09,27943.98
"811201","81120","010802030201","MA,VT","Pelham Brook-Deerfield River",113.09,27943.98
"81140","81140","011000020102","CT,MA","Middle River",41.97,10372.16
"811401","81140","011000020102","CT,MA","Middle River",41.97,10372.16
"81142","81142","011000010204","CT,MA","Lower French River",52.61,13000.43
"811421","81142","011000010204","CT,MA","Lower French River",52.61,13000.43
"81143","81143","011000020203","CT,MA","Bigelow Brook",75.78,18725.31
"811431","81143","011000020203","CT,MA","Bigelow Brook",75.78,18725.31
"81144","81144","011000050301","CT,MA","Konkapot River",159.74,39473.38
"811441","81144","011000050301","CT,MA","Konkapot River",159.74,39473.38
"81145","81145","011000050302","CT,MA","Whiting River",48.96,12099.1
"811451","81145","011000050302","CT,MA","Whiting River",48.96,12099.1
"81146","81146","011000050305","CT,MA,NY","Salmon Creek",98.47,24332.14
"811461","81146","011000050305","CT,MA,NY","Salmon Creek",98.47,24332.14
"81147","81147","011000050401","CT,NY","Macedonia Brook",45.49,11241.48
"81148","81148","011000050402","CT,NY","Furnace Brook-Housatonic River",160.48,39655.63
"81149","81149","011000050502","CT,NY","Mudge Pond Brook",49.05,12119.31
"81150","81150","010300032001","ME","Carlton Pond",55.59,13736
"81151","81151","010300031805","ME","Stetson Stream",76.23,18836.67
"81152","81152","010300031806","ME","Sebasticook Lake",72.59,17936.84
"81153","81153","010300031901","ME","Plymouth Pond",153.02,37811.49
"81168","81168","210200010300","","Pillsbury Sound-Caribbean Sea",913.25,225668.08
"81493","81493","010500030206","ME","Muscongus Bay-Atlantic Ocean",455.05,112444.03
"81494","81494","010600010605","ME","Casco Bay-Atlantic Ocean",712.51,176063.94
"81495","81495","010600030303","ME","Goosefare Bay-Atlantic Ocean",135.02,33362.93
"81497","81497","010600031106","ME,NH","York Harbor-Atlantic Ocean",402.28,99405.17
"814971","81497","010600031106","ME,NH","York Harbor-Atlantic Ocean",402.28,99405.17
"81513","81513","010600030104","ME","Oaks Reef-Atlantic Ocean",15.94,3939.6
"81514","81514","010600030207","ME","Libbys Point-Atlantic Ocean",24.01,5931.9
"81515","81515","010600031004","ME,NH","Rye Harbor-Atlantic Ocean",131.64,32528.07
"815151","81515","010600031004","ME,NH","Rye Harbor-Atlantic Ocean",131.64,32528.07
"81518","81518","210200010104","","Southwestern St. Thomas",23.96,5920.16
"82487","82487","010200030204","ME","Beaver Brook",77.19,19073.12
"82488","82488","010200030205","ME","Lower East Branch Mattawamkeag River",156.64,38707.54
"82489","82489","010200030301","ME","Scagrock Brook",121.74,30082.56
"83190","83190","010200030504","ME","Smith Brook",35.32,8727.13
"83191","83191","010200030505","ME","Hawkins Brook",37.33,9223.79
"83192","83192","010200030506","ME","Finn Brook",32.62,8061.03
"83193","83193","010200030509","ME","Mud Brook",52.9,13072.55
"83194","83194","010200030510","ME","Crossuntic Stream",43.3,10699.16
"83195","83195","010200030601","ME","West Branch Molunkus Stream",53.18,13140.68
"83196","83196","010200030602","ME","East Branch Molunkus Stream",56.4,13936.06
"83198","83198","010200030603","ME","Upper Molunkus Stream",93.02,22985.16
"83199","83199","010200030604","ME","Molunkus Lake",90.66,22402.09
"83200","83200","010200030607","ME","Lower Molunkus Stream",162.17,40073.58
"83201","83201","010200030702","ME","East Branch Mattakeunk Stream",87.86,21710.45
"83202","83202","010200030703","ME","Mattakeunk Stream",107.96,26677.9
"83203","83203","010200030704","ME","Lower Mattawamkeag River",108.59,26833
"83552","83552","010500030103","ME","Sennebec Pond",129.98,32119.42
"83553","83553","010500030104","ME","Seven Tree Pond",120.94,29884.93
"83554","83554","010500030105","ME","Oyster River",62.23,15376.62
"83555","83555","010500030201","ME","Medomak Pond",135.8,33556.41
"83556","83556","010500030203","ME","Medomak River",144.86,35795.36
"83557","83557","010500030205","ME","Islands of Muscongus Bay",25.6,6325.39
"83559","83559","010500030301","ME","Pemaquid River",117.41,29012.71
"83560","83560","010500030302","ME","Damariscotta Lake",147.51,36450.92
"83627","83627","010500030306","ME","Islands of Johns Bay-Islands of Boothbay Harbor",3.37,833.27
"83628","83628","010500030402","ME","West Branch Sheepscot River",131.47,32487.21
"83629","83629","010500030404","ME","Dyer River",71.85,17755.71
"83630","83630","010500030405","ME","Marsh River",70.15,17335.35
"83631","83631","010500030406","ME","Sheepscot River",137.4,33953.34
"83633","83633","010500030501","ME","Montsweag Brook",34.68,8570.66
"83634","83634","010500030502","ME","Cross River",37.66,9305.51
"83643","83643","010500030403","ME","Clary Lake-Sheepscot River",125.05,30900.33
"83661","83661","010500040903","ME","Islands of Grand Manan Channel",0.14,33.51
"83913","83913","010200011003","ME","Big Mud Brook",53.73,13277.73
"83915","83915","010200011005","ME","Millinocket Stream",75.76,18719.9
"83916","83916","010200011006","ME","Schoodic Stream",49.03,12116.55
"83917","83917","010200020101","ME","East Branch Allagash Stream",39.14,9671.78
"83947","83947","010200030303","ME","Upper Mattawamkeag River",99.62,24616.92
"83962","83962","010500030601","ME","Abagadasset River",52.02,12853.29
"83966","83966","010500030602","ME","Nequasset Lake-Nequasset Brook",69.2,17099.21
"83967","83967","010500040204","ME","Boyden Stream",54.47,13459.83
"84028","84028","010500040403","ME","Cathance Stream",34.46,8515.43
"84030","84030","010500040401","ME","Meddybemps Lake",117.6,29060.46
"84031","84031","010500040402","ME","Lake Cathance",55.28,13659.03
"84032","84032","010500040404","ME","Dennys River",131.78,32564.31
"84033","84033","010500040501","ME","Pennamaquan Lake",104.69,25869.18
"84034","84034","010500040502","ME","Pennamaquan River",33.88,8371.17
"84035","84035","010500040602","ME","Orange River",47.88,11831.41
"84036","84036","010500040603","ME","East Stream",47.99,11859.01
"84037","84037","010500040604","ME","Hobart Stream",48.76,12048.28
"84038","84038","010500040605","ME","Wilson Stream",30.85,7622.61
"84039","84039","010500040901","ME","Schooner Brook-Frontal Grand Manan Channel",17.9,4423.17
"84379","84379","010600010506","ME","Islands of Saco Bay",1.32,324.95
"84397","84397","010600010604","ME","Islands of Casco Bay",35.39,8744.26
"84498","84498","010500021404","ME","Flanders Pond-Flanders Stream",29.8,7364.66
"84499","84499","010500021405","ME","Skillings River",90.68,22406.41
"84566","84566","010500021409","ME","Islands of Frenchman Bay",10.03,2479.4
"84567","84567","010500021406","ME","Jordan River",27.18,6717.11
"84568","84568","010500021410","ME","Frenchman Bay-Atlantic Ocean",198.65,49088
"84570","84570","010500021504","ME","McHeard Brook",28.04,6928.34
"84648","84648","010500021508","ME","Islands of Blue Hill-Mount Desert Frontal Drainages",49.89,12328.18
"84663","84663","010500021505","ME","Mill Stream-Blue Hill",19.77,4886.22
"84665","84665","010500021506","ME","Carleton Stream-First Pond",27.67,6837.3
"84666","84666","010500021601","ME","Upper Bagaduce River",92.7,22906.15
"84667","84667","010500021602","ME","Lower Bagaduce River",103.5,25575.61
"84745","84745","010500021802","ME","Swan Lake-Goose River",55.02,13595.86
"84747","84747","010500021702","ME","Islands of Stonington Frontal Drainages",117.84,29118.33
"84748","84748","010500021801","ME","Passagassawakeag River",113.94,28154.16
"84749","84749","010500021901","ME","Mill Brook",18.65,4609.15
"84750","84750","010500021902","ME","Belfast Reservoir Number One-Little River",44.38,10966.31
"84751","84751","010500021903","ME","Ducktrap River",89.72,22171.08
"84752","84752","010500021904","ME","Megunticook River",79.84,19727.98
"84753","84753","010500021905","ME","Hosmer Pond-Goose River",21.61,5341.11
"84754","84754","010500030101","ME","Trues Pond",65.91,16286.51
"84755","84755","010500030102","ME","Quantabacook Lake",98.77,24407.16
"85682","85682","010100020101","ME","Smith Brook",71.09,17565.66
